FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
NH,0.02,0.0,0.04819277108433735,0.0379746835443038,0.75,0.25,L,L,W,M,M,L,D,L,M,M,0,0,0,0,0,0,0,0,-0.5,-0.75,0.5,0.5,2.0
NH,0.01,0.03125,0.04819277108433735,0.05063291139240506,0.75,1.0,L,W,L,M,M,D,W,L,M,M,0,0,0,0,0,0,0,0,-0.75,-0.25,-0.25,-0.25,-4.0
H,0.04,0.041666666666666664,0.024096385542168676,0.05063291139240506,1.0,0.75,L,D,W,M,M,W,L,L,M,M,0,0,0,0,0,0,0,0,0.5,0.0,0.25,0.25,-4.0
NH,0.03,0.08333333333333333,0.024096385542168676,0.0379746835443038,1.5,1.5,W,W,L,M,M,W,L,W,M,M,0,0,0,0,0,0,0,0,0.25,1.25,0.0,0.0,8.0
NH,0.02,0.052083333333333336,0.060240963855421686,0.05063291139240506,0.25,1.5,L,D,L,M,M,W,W,L,M,M,0,0,0,0,0,0,0,0,-0.75,0.25,-1.25,-1.25,10.0
H,0.02,0.03125,0.012048192771084338,0.0379746835443038,1.5,1.0,L,W,W,M,M,W,L,D,M,M,0,0,0,0,0,0,0,0,0.25,0.0,0.5,0.5,-12.0
NH,0.02,0.020833333333333332,0.024096385542168676,0.012658227848101266,1.0,1.0,L,D,W,M,M,L,D,W,M,M,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.0,-5.0
NH,0.03,0.03125,0.060240963855421686,0.0,0.75,2.25,W,L,L,M,M,W,W,W,M,M,0,0,0,0,0,0,0,0,-0.5,0.75,-1.5,-1.5,10.0
H,0.04,0.03125,0.024096385542168676,0.06329113924050633,1.4,0.8,L,D,W,W,M,D,L,L,W,M,0,0,0,0,0,0,0,0,0.4,-0.4,0.6,0.6,-16.0
NH,0.05,0.020833333333333332,0.024096385542168676,0.02531645569620253,2.0,1.0,D,W,W,W,M,D,L,D,W,M,0,0,0,0,0,0,0,0,0.6,0.0,1.0,1.0,-6.0
NH,0.03,0.020833333333333332,0.060240963855421686,0.06329113924050633,1.4,0.8,W,W,D,L,M,D,L,W,L,M,0,0,0,0,0,0,0,0,-0.4,-0.6,0.6,0.6,-6.0
NH,0.03,0.052083333333333336,0.060240963855421686,0.0759493670886076,0.8,0.6,L,W,L,D,M,L,L,L,W,M,0,0,0,0,0,0,0,0,-0.4,-0.2,0.2,0.2,3.0
H,0.01,0.03125,0.04819277108433735,0.10126582278481013,0.4,0.2,D,L,D,L,M,L,L,D,L,M,0,0,0,0,0,0,0,0,-0.6,-1.0,0.2,0.2,3.0
NH,0.02,0.03125,0.012048192771084338,0.02531645569620253,1.0,1.2,D,L,D,W,M,W,D,D,D,M,0,0,0,0,0,0,0,0,0.2,0.2,-0.2,-0.2,8.0
H,0.08,0.03125,0.060240963855421686,0.02531645569620253,1.8,1.4,W,W,W,L,M,D,W,W,L,M,0,0,0,0,0,0,0,0,0.6,0.2,0.4,0.4,-5.0
NH,0.04,0.041666666666666664,0.060240963855421686,0.012658227848101266,1.0,1.8,D,D,W,L,M,W,L,W,W,M,0,0,0,0,0,0,0,0,-0.2,0.6,-0.8,-0.8,14.0
NH,0.04,0.052083333333333336,0.07228915662650602,0.08860759493670886,0.6,0.8,L,W,L,L,M,D,W,L,L,M,0,0,0,0,0,0,0,0,-0.4,-0.4,-0.2,-0.2,-1.0
H,0.08,0.0625,0.03614457831325301,0.02531645569620253,1.4,1.4,D,W,L,W,M,W,L,D,W,M,0,0,0,0,0,0,0,0,1.0,0.8,0.0,0.0,-6.0
H,0.06,0.125,0.07228915662650602,0.05063291139240506,1.0,1.6666666666666667,W,L,L,L,W,W,D,W,L,W,0,0,0,0,0,0,0,0,0.0,1.3333333333333333,-0.6666666666666666,-0.6666666666666666,14.0
NH,0.03,0.041666666666666664,0.08433734939759036,0.0759493670886076,0.6666666666666666,0.8333333333333334,L,D,L,L,W,L,D,D,W,L,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.3333333333333333,-0.16666666666666666,-0.16666666666666666,-1.0
H,0.05,0.041666666666666664,0.08433734939759036,0.05063291139240506,1.1666666666666667,0.8333333333333334,W,D,L,W,L,L,D,L,D,W,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0
NH,0.07,0.041666666666666664,0.07228915662650602,0.05063291139240506,1.1666666666666667,0.8333333333333334,L,W,L,D,W,W,D,L,D,L,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,-10.0
H,0.03,0.041666666666666664,0.024096385542168676,0.10126582278481013,1.3333333333333333,0.5,W,D,L,D,W,L,L,W,L,L,0,0,0,0,0,0,0,0,0.16666666666666666,-0.6666666666666666,0.8333333333333334,0.8333333333333334,-3.0
NH,0.07,0.11458333333333333,0.08433734939759036,0.0759493670886076,1.1666666666666667,2.0,W,D,W,L,L,W,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,-0.8333333333333334,-0.8333333333333334,8.0
NH,0.05,0.0625,0.012048192771084338,0.02531645569620253,2.0,1.6666666666666667,W,W,L,W,W,W,L,D,W,W,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0
NH,0.04,0.03125,0.060240963855421686,0.0759493670886076,1.1666666666666667,0.6666666666666666,L,D,W,W,L,L,L,W,L,D,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.5,0.5,0.5,-9.0
NH,0.03,0.052083333333333336,0.13253012048192772,0.0379746835443038,0.16666666666666666,1.6666666666666667,L,L,L,D,L,L,D,W,W,W,0,0,0,0,1,0,0,0,-1.3333333333333333,0.3333333333333333,-1.5,-1.5,12.0
H,0.06,0.052083333333333336,0.04819277108433735,0.10126582278481013,1.5,1.1666666666666667,W,W,D,D,D,L,W,W,D,L,0,0,0,0,0,0,0,0,0.3333333333333333,-0.5,0.3333333333333333,0.3333333333333333,-5.0
NH,0.06,0.07291666666666667,0.08433734939759036,0.13924050632911392,1.1428571428571428,1.0,W,L,D,D,W,L,L,W,W,D,0,0,0,0,0,0,0,0,-0.14285714285714285,-0.5714285714285714,0.14285714285714285,0.14285714285714285,10.0
H,0.04,0.041666666666666664,0.10843373493975904,0.0759493670886076,0.5714285714285714,1.0,L,L,D,L,L,L,L,D,W,W,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.2857142857142857,-0.42857142857142855,-0.8571428571428571,10.0
NH,0.06,0.09375,0.08433734939759036,0.10126582278481013,1.4285714285714286,1.2857142857142858,W,W,D,L,W,W,W,L,L,L,0,0,0,0,0,0,1,0,-0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.0
H,0.08,0.041666666666666664,0.04819277108433735,0.12658227848101267,1.8571428571428572,0.42857142857142855,W,L,D,W,W,L,L,L,W,L,0,0,0,0,0,0,0,0,0.5714285714285714,-0.8571428571428571,1.4285714285714286,1.0,-9.0
H,0.14,0.09375,0.08433734939759036,0.0759493670886076,1.4285714285714286,1.7142857142857142,L,W,D,W,L,W,W,W,D,D,0,0,0,0,0,0,0,0,1.0,0.42857142857142855,-0.2857142857142857,-0.5714285714285714,-4.0
NH,0.04,0.08333333333333333,0.1686746987951807,0.10126582278481013,0.14285714285714285,1.0,L,L,L,L,D,L,L,W,L,D,0,0,0,0,0,0,0,0,-1.4285714285714286,0.0,-0.8571428571428571,-0.42857142857142855,7.0
NH,0.04,0.07291666666666667,0.07228915662650602,0.0379746835443038,1.0,1.5714285714285714,W,L,L,W,L,D,W,L,D,W,0,0,0,0,0,0,0,0,-0.2857142857142857,0.5714285714285714,-0.5714285714285714,-0.2857142857142857,15.0
H,0.05,0.08333333333333333,0.024096385542168676,0.11392405063291139,1.5714285714285714,1.0,W,W,D,L,D,L,W,D,W,L,0,0,0,0,0,0,0,0,0.42857142857142855,-0.14285714285714285,0.5714285714285714,0.14285714285714285,-4.0
NH,0.06,0.041666666666666664,0.024096385542168676,0.06329113924050633,1.8571428571428572,0.7142857142857143,D,W,W,L,W,L,L,D,L,D,0,0,0,0,0,0,0,0,0.5714285714285714,-0.14285714285714285,1.1428571428571428,1.1428571428571428,-7.0
NH,0.06,0.13541666666666666,0.060240963855421686,0.08860759493670886,1.1428571428571428,2.142857142857143,W,W,D,L,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.14285714285714285,0.8571428571428571,-1.0,-1.0,13.0
H,0.14,0.052083333333333336,0.0963855421686747,0.11392405063291139,2.0,0.875,D,W,W,W,W,L,W,L,L,W,1,0,0,0,0,0,0,0,0.75,-0.5,1.125,0.875,-14.0
H,0.1,0.07291666666666667,0.04819277108433735,0.11392405063291139,1.75,1.0,W,D,W,L,D,L,W,L,D,D,0,0,0,0,0,0,0,0,0.75,-0.25,0.75,0.375,-17.0
H,0.1,0.0625,0.10843373493975904,0.08860759493670886,1.5,1.375,L,W,W,W,D,D,W,W,D,L,0,0,0,0,0,0,0,0,0.125,-0.125,0.125,0.25,-11.0
NH,0.1,0.07291666666666667,0.10843373493975904,0.02531645569620253,1.25,1.75,W,L,L,W,L,W,W,W,D,L,0,0,0,0,0,0,0,0,0.125,0.625,-0.5,-0.5,-1.0
NH,0.09,0.11458333333333333,0.14457831325301204,0.06329113924050633,1.25,2.0,W,L,L,W,W,W,W,L,D,W,0,0,0,0,0,0,0,0,-0.375,0.75,-0.75,-0.125,8.0
NH,0.04,0.07291666666666667,0.08433734939759036,0.0759493670886076,0.875,1.125,L,L,L,D,W,D,W,W,D,L,0,0,0,0,0,0,0,0,-0.375,0.125,-0.25,-0.5,-8.0
H,0.08,0.052083333333333336,0.13253012048192772,0.20253164556962025,0.875,0.125,L,L,W,D,W,L,L,L,L,L,0,0,0,0,0,0,1,1,-0.375,-1.375,0.75,0.875,-2.0
NH,0.07,0.17708333333333334,0.060240963855421686,0.10126582278481013,1.0,1.625,W,L,L,D,L,W,L,W,D,W,0,0,0,0,0,0,0,0,0.25,1.125,-0.625,-0.75,12.0
NH,0.09,0.0625,0.0963855421686747,0.06329113924050633,1.25,1.625,D,W,W,L,L,L,D,W,W,L,0,0,0,0,0,0,0,0,0.125,0.125,-0.375,0.0,9.0
NH,0.05,0.052083333333333336,0.1566265060240964,0.11392405063291139,0.375,0.875,L,L,L,L,W,W,L,L,D,L,0,0,0,0,0,0,0,0,-1.0,-0.5,-0.5,-0.125,-8.0
NH,0.09,0.125,0.12048192771084337,0.12658227848101267,1.1111111111111112,1.6666666666666667,L,D,W,W,L,W,L,W,W,W,0,0,0,0,1,0,0,0,-0.1111111111111111,0.2222222222222222,-0.5555555555555556,-0.5555555555555556,10.0
NH,0.06,0.1875,0.20481927710843373,0.11392405063291139,0.3333333333333333,2.111111111111111,L,L,L,L,L,W,D,W,W,W,0,0,1,1,1,0,0,0,-1.2222222222222223,1.0,-1.7777777777777777,-1.4444444444444444,7.0
H,0.13,0.07291666666666667,0.08433734939759036,0.0759493670886076,1.8888888888888888,1.1111111111111112,D,W,W,L,D,D,D,W,W,D,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.7777777777777778,-0.1111111111111111,-15.0
H,0.11,0.041666666666666664,0.12048192771084337,0.08860759493670886,1.2222222222222223,0.8888888888888888,D,W,L,L,W,D,L,L,L,D,0,0,0,0,0,0,0,0,0.1111111111111111,-0.3333333333333333,0.3333333333333333,0.5555555555555556,-2.0
NH,0.06,0.08333333333333333,0.1566265060240964,0.16455696202531644,0.7777777777777778,0.8888888888888888,L,L,W,L,L,L,L,W,L,D,0,0,0,0,0,0,0,0,-0.7777777777777778,-0.5555555555555556,-0.1111111111111111,-0.1111111111111111,-2.0
H,0.08,0.09375,0.03614457831325301,0.12658227848101267,1.6666666666666667,1.1111111111111112,D,W,W,W,D,W,W,L,L,D,0,0,0,0,0,0,0,0,0.5555555555555556,-0.1111111111111111,0.5555555555555556,0.4444444444444444,-11.0
H,0.14,0.20833333333333334,0.060240963855421686,0.11392405063291139,1.8888888888888888,1.7777777777777777,W,W,D,W,L,W,W,L,W,D,0,0,0,0,0,0,0,0,1.0,1.2222222222222223,0.1111111111111111,0.0,2.0
H,0.05,0.11458333333333333,0.24096385542168675,0.17721518987341772,0.1111111111111111,1.2222222222222223,L,L,L,L,L,D,W,L,L,W,0,0,1,1,0,0,0,0,-1.6666666666666667,-0.3333333333333333,-1.1111111111111112,-0.7777777777777778,4.0
NH,0.12,0.08333333333333333,0.13253012048192772,0.10126582278481013,1.1111111111111112,0.8888888888888888,W,L,L,W,D,L,W,L,L,D,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,-1.0
H,0.08,0.07291666666666667,0.060240963855421686,0.11392405063291139,1.7777777777777777,1.2222222222222223,W,L,D,W,W,L,D,W,W,D,0,0,0,0,0,0,0,0,0.3333333333333333,-0.2222222222222222,0.5555555555555556,0.2222222222222222,-10.0
H,0.2,0.17708333333333334,0.10843373493975904,0.10126582278481013,2.2,2.0,W,W,D,W,W,W,D,W,W,L,0,0,0,0,0,0,0,0,1.1,0.9,0.2,0.3,2.0
NH,0.09,0.14583333333333334,0.14457831325301204,0.1518987341772152,1.0,1.4,L,W,W,L,L,W,D,W,L,L,0,0,0,0,0,0,0,0,-0.3,0.2,-0.4,-0.1,12.0
H,0.07,0.07291666666666667,0.12048192771084337,0.26582278481012656,1.1,0.4,L,L,D,W,W,W,L,L,L,L,0,0,0,0,0,0,1,0,-0.3,-1.4,0.7,0.4,2.0
H,0.21,0.0625,0.13253012048192772,0.16455696202531644,1.6,0.8,L,W,W,L,W,D,L,L,W,L,0,0,0,0,0,0,0,0,1.0,-0.7,0.8,0.5,-17.0
H,0.12,0.16666666666666666,0.1927710843373494,0.0759493670886076,1.1,2.0,L,D,W,L,L,W,W,W,D,W,0,0,0,0,0,0,0,0,-0.4,1.0,-0.9,-0.9,7.0
NH,0.06,0.10416666666666667,0.12048192771084337,0.0379746835443038,0.8,1.8,L,D,L,L,L,W,D,W,W,W,0,0,1,0,1,0,0,0,-0.4,0.7,-1.0,-1.2,1.0
H,0.08,0.0625,0.12048192771084337,0.24050632911392406,1.0,0.3,L,D,D,W,W,L,L,L,L,L,0,0,0,0,0,0,1,1,-0.2,-1.3,0.7,0.8,6.0
NH,0.08,0.09375,0.0963855421686747,0.1518987341772152,0.9,1.0,D,L,W,L,L,L,L,D,W,W,0,0,0,0,0,0,0,0,0.0,-0.3,-0.1,-0.3,-2.0
H,0.08,0.125,0.1566265060240964,0.13924050632911392,0.9,1.1,D,L,L,W,L,D,W,L,L,W,0,0,0,0,0,0,0,0,-0.5,0.1,-0.2,-0.3,8.0
NH,0.14,0.09375,0.12048192771084337,0.06329113924050633,1.8,1.9,W,W,L,W,W,W,W,L,D,W,0,0,0,0,0,0,0,0,0.4,0.4,-0.1,0.2,-1.0
H,0.09,0.09375,0.14457831325301204,0.16455696202531644,1.0,1.0909090909090908,D,L,L,D,W,W,D,L,L,W,0,0,0,0,0,0,0,0,-0.2727272727272727,-0.36363636363636365,-0.09090909090909091,-0.18181818181818182,-5.0
NH,0.16,0.10416666666666667,0.0963855421686747,0.12658227848101267,1.8181818181818181,1.1818181818181819,L,W,W,W,D,W,L,D,D,W,0,0,0,0,0,0,0,0,0.7272727272727273,0.0,0.6363636363636364,0.18181818181818182,-14.0
NH,0.06,0.14583333333333334,0.25301204819277107,0.12658227848101267,0.2727272727272727,1.7272727272727273,L,L,L,L,L,D,W,W,L,W,0,0,1,1,0,0,0,0,-1.3636363636363635,0.36363636363636365,-1.4545454545454546,-0.9090909090909091,6.0
H,0.17,0.10416666666666667,0.12048192771084337,0.189873417721519,1.8181818181818181,0.9090909090909091,L,W,D,W,W,L,L,W,W,L,0,0,0,0,0,0,0,0,0.6363636363636364,-0.45454545454545453,0.9090909090909091,0.36363636363636365,-17.0
H,0.06,0.08333333333333333,0.24096385542168675,0.10126582278481013,0.7272727272727273,0.9090909090909091,L,D,L,L,W,D,D,L,W,L,0,0,0,0,0,0,0,0,-1.2727272727272727,0.0,-0.18181818181818182,-0.09090909090909091,5.0
H,0.11,0.08333333333333333,0.04819277108433735,0.12658227848101267,1.7272727272727273,1.2727272727272727,D,W,D,W,W,W,L,L,D,W,0,0,0,0,0,0,0,0,0.6363636363636364,-0.18181818181818182,0.45454545454545453,0.36363636363636365,-8.0
H,0.17,0.22916666666666666,0.1566265060240964,0.11392405063291139,1.5454545454545454,2.272727272727273,W,W,D,W,L,W,W,W,D,W,0,0,0,0,0,0,0,0,0.36363636363636365,1.1818181818181819,-0.7272727272727273,-0.2727272727272727,3.0
H,0.07,0.2916666666666667,0.26506024096385544,0.13924050632911392,0.36363636363636365,1.7272727272727273,L,W,L,L,L,W,L,W,W,L,0,0,1,0,0,0,0,0,-1.3636363636363635,1.5454545454545454,-1.3636363636363635,-0.5454545454545454,13.0
NH,0.12,0.07291666666666667,0.14457831325301204,0.13924050632911392,1.0,0.8181818181818182,L,D,W,L,L,D,L,D,L,L,0,0,0,0,0,0,0,0,0.0,-0.36363636363636365,0.18181818181818182,0.18181818181818182,3.0
NH,0.09,0.14583333333333334,0.060240963855421686,0.20253164556962025,1.8181818181818181,1.2727272727272727,D,W,W,L,D,W,L,D,W,L,0,0,0,0,0,0,0,0,0.36363636363636365,-0.18181818181818182,0.5454545454545454,0.09090909090909091,-4.0
H,0.22,0.15625,0.12048192771084337,0.06329113924050633,2.0833333333333335,1.8333333333333333,L,W,W,W,D,W,D,W,D,W,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,0.25,-0.08333333333333333,-4.0
NH,0.14,0.21875,0.12048192771084337,0.12658227848101267,1.6666666666666667,1.9166666666666667,D,D,W,W,L,W,L,W,D,W,0,0,0,0,0,0,0,0,0.3333333333333333,0.9166666666666666,-0.25,-0.16666666666666666,3.0
NH,0.1,0.15625,0.2289156626506024,0.189873417721519,0.8333333333333334,1.0,L,L,L,W,W,D,L,D,W,L,0,0,0,0,0,0,0,0,-0.75,0.0,-0.16666666666666666,0.08333333333333333,7.0
NH,0.09,0.0625,0.1686746987951807,0.26582278481012656,1.1666666666666667,0.3333333333333333,L,W,L,L,D,D,L,L,L,L,0,0,0,0,0,0,1,0,-0.4166666666666667,-1.25,0.8333333333333334,0.25,5.0
H,0.15,0.09375,0.1927710843373494,0.26582278481012656,1.4166666666666667,0.9166666666666666,W,W,L,D,W,W,L,D,L,L,0,0,0,0,0,0,0,0,-0.08333333333333333,-1.0,0.5,0.5,-8.0
H,0.1,0.08333333333333333,0.1686746987951807,0.27848101265822783,0.8333333333333334,0.5833333333333334,D,D,L,D,L,W,L,W,L,L,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.1666666666666667,0.25,-0.25,-5.0
NH,0.09,0.1875,0.13253012048192772,0.12658227848101267,0.8333333333333334,1.75,L,D,D,L,W,D,L,W,W,W,0,0,0,0,1,0,0,0,-0.16666666666666666,0.6666666666666666,-0.9166666666666666,-0.4166666666666667,10.0
NH,0.09,0.1875,0.18072289156626506,0.16455696202531644,1.0,1.6666666666666667,L,W,D,L,L,W,W,W,D,W,0,0,0,0,0,0,0,0,-0.5,0.4166666666666667,-0.6666666666666666,-0.75,13.0
H,0.28,0.09375,0.14457831325301204,0.0759493670886076,1.5833333333333333,1.6666666666666667,L,W,L,W,W,L,D,W,W,L,0,0,0,0,0,0,0,0,1.3333333333333333,0.25,-0.08333333333333333,0.16666666666666666,-5.0
NH,0.12,0.11458333333333333,0.14457831325301204,0.1518987341772152,1.1666666666666667,1.1666666666666667,D,W,L,D,D,W,D,L,L,D,0,0,0,0,0,0,0,0,0.0,-0.08333333333333333,0.0,0.08333333333333333,2.0
NH,0.13,0.08333333333333333,0.1686746987951807,0.3037974683544304,1.1538461538461537,0.5384615384615384,D,W,D,L,L,L,W,L,W,L,0,0,0,0,0,0,0,0,-0.07692307692307693,-1.2307692307692308,0.6153846153846154,-0.07692307692307693,1.0
NH,0.11,0.25,0.20481927710843373,0.12658227848101267,1.0,2.1538461538461537,D,L,W,D,L,W,L,W,W,W,0,0,0,0,1,0,0,0,-0.46153846153846156,1.0769230769230769,-1.1538461538461537,-0.5384615384615384,16.0
H,0.17,0.125,0.1566265060240964,0.17721518987341772,1.6153846153846154,1.0,D,D,D,W,W,W,D,D,L,D,0,0,0,0,0,0,0,0,0.3076923076923077,-0.15384615384615385,0.6153846153846154,0.23076923076923078,-4.0
H,0.17,0.14583333333333334,0.20481927710843373,0.17721518987341772,1.5384615384615385,1.1538461538461537,W,W,W,L,D,D,D,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.38461538461538464,0.3076923076923077,-7.0
H,0.1,0.07291666666666667,0.27710843373493976,0.26582278481012656,0.8461538461538461,0.5384615384615384,L,W,L,D,L,W,D,L,L,L,0,0,0,0,0,0,1,0,-1.0,-1.0769230769230769,0.3076923076923077,0.0,7.0
H,0.09,0.11458333333333333,0.1686746987951807,0.26582278481012656,0.7692307692307693,0.7692307692307693,L,L,D,D,L,L,L,L,L,W,0,0,0,0,0,0,0,0,-0.38461538461538464,-0.7692307692307693,0.0,-0.07692307692307693,-6.0
H,0.21,0.15625,0.12048192771084337,0.08860759493670886,1.8461538461538463,1.6923076923076923,W,D,L,W,W,L,W,D,W,D,0,0,0,0,0,0,0,0,0.8461538461538461,0.6153846153846154,0.15384615384615385,0.15384615384615385,-5.0
H,0.09,0.25,0.18072289156626506,0.16455696202531644,1.0769230769230769,1.8461538461538463,L,L,W,L,L,D,W,L,W,D,0,0,0,0,0,0,0,0,-0.46153846153846156,0.8461538461538461,-0.7692307692307693,-0.38461538461538464,14.0
H,0.34,0.17708333333333334,0.14457831325301204,0.20253164556962025,1.6923076923076923,1.1538461538461537,W,L,W,L,W,W,D,L,D,W,0,0,0,0,0,0,0,0,1.6923076923076923,0.07692307692307693,0.5384615384615384,0.07692307692307693,-11.0
NH,0.09,0.20833333333333334,0.14457831325301204,0.189873417721519,1.5384615384615385,1.6153846153846154,L,L,D,W,W,D,W,W,W,D,0,0,0,0,0,0,0,0,-0.23076923076923078,0.38461538461538464,-0.07692307692307693,-0.3076923076923077,-1.0
H,0.07,0.125,0.26506024096385544,0.17721518987341772,0.5,0.9285714285714286,L,W,D,L,L,W,L,L,D,D,0,0,0,0,0,0,0,0,-1.0714285714285714,-0.14285714285714285,-0.42857142857142855,-0.07142857142857142,-2.0
H,0.27,0.125,0.12048192771084337,0.20253164556962025,2.2142857142857144,1.2142857142857142,W,W,L,W,W,W,L,L,W,L,0,0,0,0,0,0,0,0,1.2142857142857142,-0.2857142857142857,1.0,0.42857142857142855,-12.0
NH,0.11,0.11458333333333333,0.2891566265060241,0.17721518987341772,0.7142857142857143,1.5,L,L,L,L,L,D,L,L,D,W,0,0,1,1,0,0,0,0,-0.9285714285714286,-0.21428571428571427,-0.7857142857142857,-0.35714285714285715,13.0
H,0.25,0.11458333333333333,0.1927710843373494,0.2911392405063291,1.7142857142857142,1.0,L,D,W,L,W,W,L,W,L,D,0,0,0,0,0,0,0,0,0.6428571428571429,-0.8571428571428571,0.7142857142857143,0.0,-16.0
NH,0.22,0.21875,0.20481927710843373,0.16455696202531644,1.5714285714285714,1.7142857142857142,D,D,W,W,W,W,D,D,D,W,1,0,0,0,0,0,0,0,0.35714285714285715,0.5714285714285714,-0.14285714285714285,0.14285714285714285,2.0
NH,0.16,0.13541666666666666,0.12048192771084337,0.17721518987341772,1.5714285714285714,1.1428571428571428,L,L,W,D,W,D,D,W,D,L,0,0,0,0,0,0,0,0,0.42857142857142855,-0.07142857142857142,0.42857142857142855,0.07142857142857142,-7.0
NH,0.12,0.11458333333333333,0.21686746987951808,0.25316455696202533,0.9285714285714286,0.9285714285714286,L,W,D,D,L,L,D,L,W,D,0,0,0,0,0,0,0,0,-0.42857142857142855,-0.6428571428571429,0.0,0.0,-11.0
NH,0.08,0.25,0.2891566265060241,0.13924050632911392,0.5714285714285714,1.9285714285714286,D,L,W,L,W,W,W,D,L,W,0,0,0,0,0,0,0,0,-1.1428571428571428,0.9285714285714286,-1.3571428571428572,-0.21428571428571427,11.0
H,0.17,0.19791666666666666,0.2289156626506024,0.22784810126582278,1.0714285714285714,1.6428571428571428,L,W,D,L,D,W,W,W,W,L,0,0,0,0,0,0,0,0,-0.14285714285714285,0.07142857142857142,-0.5714285714285714,-0.5,2.0
NH,0.15,0.3854166666666667,0.1927710843373494,0.1518987341772152,1.0714285714285714,1.7857142857142858,L,D,D,W,L,W,W,L,W,L,0,0,0,0,0,0,0,0,-0.07142857142857142,1.7857142857142858,-0.7142857142857143,-0.2857142857142857,16.0
H,0.08,0.11458333333333333,0.26506024096385544,0.25316455696202533,0.6666666666666666,0.9333333333333333,W,L,W,D,L,D,L,D,L,W,0,0,0,0,0,0,0,0,-0.9333333333333333,-0.6,-0.26666666666666666,0.13333333333333333,-9.0
H,0.3,0.125,0.20481927710843373,0.189873417721519,1.8,0.8666666666666667,W,L,D,W,L,L,W,L,L,D,0,0,0,0,0,0,0,0,0.8666666666666667,-0.2,0.9333333333333333,0.2,-11.0
NH,0.22,0.19791666666666666,0.21686746987951808,0.26582278481012656,1.4666666666666666,1.5333333333333334,L,D,D,W,W,L,W,W,W,W,0,0,0,0,1,0,0,0,0.26666666666666666,-0.13333333333333333,-0.06666666666666667,-0.26666666666666666,-3.0
NH,0.18,0.4166666666666667,0.1566265060240964,0.17721518987341772,1.4666666666666666,1.8666666666666667,L,L,L,W,D,W,W,W,L,W,0,0,0,0,0,0,0,0,0.3333333333333333,1.7333333333333334,-0.4,-0.5333333333333333,7.0
H,0.12,0.2916666666666667,0.21686746987951808,0.17721518987341772,0.9333333333333333,2.0,D,L,W,D,D,W,W,W,D,L,0,0,0,0,0,0,0,0,-0.4,0.9333333333333333,-1.0666666666666667,-0.26666666666666666,6.0
NH,0.11,0.13541666666666666,0.3373493975903614,0.189873417721519,0.5333333333333333,1.6,L,D,L,W,L,W,D,L,L,D,0,0,0,0,0,0,0,0,-1.1333333333333333,-0.13333333333333333,-1.0666666666666667,-0.06666666666666667,8.0
NH,0.17,0.125,0.2289156626506024,0.35443037974683544,1.0,0.9333333333333333,L,L,D,D,W,L,W,L,W,L,0,0,0,0,0,0,0,0,-0.13333333333333333,-1.0666666666666667,0.06666666666666667,-0.06666666666666667,-1.0
NH,0.29,0.22916666666666666,0.12048192771084337,0.16455696202531644,2.2666666666666666,1.8,W,W,W,L,W,W,W,D,D,D,0,0,0,0,0,0,0,0,1.2666666666666666,0.6,0.4666666666666667,0.2,-1.0
H,0.12,0.16666666666666666,0.3132530120481928,0.20253164556962025,0.6666666666666666,1.2666666666666666,L,L,L,L,L,W,D,D,W,D,0,0,1,1,0,0,0,0,-0.9333333333333333,0.0,-0.6,-0.6,4.0
NH,0.2,0.125,0.2289156626506024,0.22784810126582278,1.2,1.1333333333333333,W,L,W,D,L,L,W,L,L,W,0,0,0,0,0,0,0,0,0.06666666666666667,-0.4,0.06666666666666667,0.06666666666666667,-4.0
H,0.11,0.17708333333333334,0.26506024096385544,0.26582278481012656,0.875,0.9375,L,D,L,D,L,L,L,L,D,D,0,0,0,0,0,0,0,0,-0.6875,-0.25,-0.0625,0.0,3.0
H,0.3,0.10416666666666667,0.20481927710843373,0.27848101265822783,1.875,0.8125,L,W,W,W,D,W,W,L,W,D,0,0,0,0,0,0,0,0,0.8125,-0.75,1.0625,0.0,-8.0
